event,date,country,city,artist,album,track,isrc,linkid
click,2021-08-25,Israel,Tel Aviv,Sean Paul,The Trinity,Temperature,USAT20505520,04ba6b17-1055-4f0e-a75e-3cdb0d0d4106
click,2021-08-25,Uruguay,Montevideo,"Maroon 5, Megan Thee Stallion",JORDI (Deluxe),Beautiful Mistakes (feat. Megan Thee Stallion),USUM72103449,7aaf5a76-d98d-4319-a14e-bbc618248b6c
click,2021-08-25,United Kingdom,Bristol,Tundra Beats,Beautiful Day,Beautiful Day,QZHN92194591,e849515b-929d-44c8-a505-e7622f1827e9
click,2021-08-25,Croatia,Zagreb,Anne-Marie,Beautiful,Beautiful,GBAHS2100225,522da5cc-8177-4140-97a7-a84fdb4caf1c
click,2021-08-19,France,Paris,Ingratax,París,París,MXB952100097,81c63400-e7a7-44a0-9e2b-60117f828767
click,2021-08-19,United States,Brooksville,Jaymes Young,Dark Star,Moondust - EP Version,Unknown,3ce9dbba-502d-541c-b563-3dc79b1fb949
click,2021-08-19,Guatemala,Guatemala City,Gustixa,Terpesona (feat. Bulan),Terpesona (feat. Bulan),ZZOPM2104353,371309b2-f2e6-4537-b9c9-e0ca0971845f
click,2021-08-19,Honduras,Roatan,Ingratax,París,París,MXB952100097,81c63400-e7a7-44a0-9e2b-60117f828767
click,2021-08-19,United States,Fort Worth,Parker McCollum,Probably Wrong,I Can't Breathe,Unknown,11fd2567-9cd4-536b-8b94-92bc50114caf
click,2021-08-25,Bangladesh,Unknown,Feid,INTER SHIBUYA - LA MAFIA,SI TÚ SUPIERAS - Bonus Track,USUM72113045,be1e9dcb-6a7e-4e9b-ba75-0c52f551e55b
click,2021-08-25,Netherlands,Vlaardingen,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
click,2021-08-25,Netherlands,Rotterdam,"Shawn Mendes, Tainy",Summer Of Love,Summer of Love (Shawn Mendes & Tainy),USUM72114707,d5317591-872a-487d-87cb-10a516643d5f
click,2021-08-25,Albania,Unknown,"50 Cent, Olivia",The Massacre,Candy Shop,USIR10500072,97105aff-3e40-4c2e-bfeb-563b55e8f5dd
click,2021-08-25,France,Dijon,Bo Burnham,Inside (The Songs),Bezos I,USA2P2122060,1cded359-7b54-4086-987e-4cae307a446f
click,2021-08-25,India,Bhubaneswar,Billie Eilish,Lost Cause,Lost Cause,USUM72105929,33fbbe3c-c497-446e-a849-f9fc29b60701
click,2021-08-20,Saudi Arabia,Dammam,Bella Poarch,Build a Bitch,Build a Bitch,USWB12101016,a107c329-5d35-4c7d-8050-50bc69ce7dbc
click,2021-08-20,Barbados,Bridgetown,Christina Perri,A Thousand Years,A Thousand Years,USAT21102141,f33886d8-612b-46c8-8d1b-db631523f1a4
click,2021-08-20,Nigeria,Lagos,Kstylis,Shake That A$$,Shake That A$$,USUYG1371824,c1cb1475-a6e8-45ae-a963-e0f3932a43cc
click,2021-08-20,United States,Dalton,Kidd G,Teenage Dream: 1000 Miles From Georgia (Deluxe),Teenage Dream,Unknown,49d69b71-00bf-5f10-8062-6dd01102fd8a
click,2021-08-20,United States,Atlanta,Kstylis,Shake That A$$,Shake That A$$,USUYG1371824,c1cb1475-a6e8-45ae-a963-e0f3932a43cc
click,2021-08-19,United States,Grand Rapids,Stogiie Santana,Take Advantage,Take Advantage,Unknown,c4261a39-f92d-5c8f-a434-dfe6b2d3b278
click,2021-08-19,Mauritania,Unknown,"Justin Quiles, Chimbala, Zion & Lennox",Loco,Loco,USWL12100223,6ec91846-dae0-448e-8afe-a775547c0fad
click,2021-08-19,United Kingdom,Oldbury,"Lola Indigo, TINI, Belinda",La Niña,La Niña de la Escuela,ES5702100732,7c8bbf79-21c7-4b33-acaf-c8bf5a45c333
click,2021-08-19,Saudi Arabia,Al Hufuf,"Lil Tecca, Gunna",REPEAT IT,REPEAT IT (with Gunna),USUM72113370,246b7a4c-3866-4eb2-a0bb-931c0fca7899
click,2021-08-21,United States,Charleston,Kodak Black,Senseless,Senseless,USAT22104267,269a0f5b-233a-4ea9-87e5-c3218cd82a33
click,2021-08-21,United States,Buffalo,Roddy Ricch,Late At Night,Late At Night,USAT22102236,a82e72d8-523f-43ab-9fd0-992605d54b4e
click,2021-08-21,United States,Oceanside,"Pop Smoke, Future",Faith,Mr. Jones (feat. Future),USUM72112394,8b48aa99-94f3-4a8c-9a56-bcc0b2ac9fa8
click,2021-08-21,India,Mumbai,"Surf Mesa, Emilee",ily (i love you baby) (feat. Emilee),ily (i love you baby) (feat. Emilee),QZJRC1945204,c2c876ab-b093-4750-9449-6b4913da6af3
click,2021-08-21,United States,Charlotte,Ariana Grande,"thank u, next",7 rings,USUM71900110,184041ab-9c90-4c29-8b6b-6ac2261be2d3
click,2021-08-21,India,New Delhi,Miscél,when you left,when you left,QM42K1907890,2fc15e8b-83aa-40ee-9f9d-5d96c6d4356c
click,2021-08-21,United States,Lawrenceville,"Lil Tecca, Gunna",REPEAT IT,REPEAT IT (with Gunna),USUM72113370,246b7a4c-3866-4eb2-a0bb-931c0fca7899
click,2021-08-19,Norway,Stavanger,Tundra Beats,Beautiful Day,Beautiful Day,QZHN92194591,e849515b-929d-44c8-a505-e7622f1827e9
click,2021-08-19,Palestine,Unknown,Eduardo XD,Dinero Slowed (Remix),Dinero Slowed (Remix),Unknown,411dfd34-35cb-5ff5-af60-fe8c57350a2b
click,2021-08-19,Canada,Levis,Anne-Marie,Beautiful,Beautiful,GBAHS2100225,522da5cc-8177-4140-97a7-a84fdb4caf1c
click,2021-08-19,Mauritania,Unknown,"Lunay, Anitta",El Niño,TODO O NADA,USA2P2117978,33335d11-744e-481b-9ba7-30086ca46edd
click,2021-08-21,India,Ranchi,Anne-Marie,Beautiful,Beautiful,GBAHS2100225,522da5cc-8177-4140-97a7-a84fdb4caf1c
click,2021-08-21,United States,Union City,Jay Wheeler,Viendo el Techo,Viendo el Techo,USUYG1362281,d59af69f-10d8-4857-a851-b204c77d8856
click,2021-08-21,India,Indore,KenTheMan,I'm Perfect,I'm Perfect,US39N2102090,190c7170-4044-4c97-9709-926917155b02
click,2021-08-21,United States,Long Beach,KA$HDAMI,epiphany,Reparations!,QZFYY2115255,9c61dba1-9369-4ee4-a215-1d34581cd811
click,2021-08-21,Kuwait,Kuwait City,Kstylis,Shake That A$$,Shake That A$$,USUYG1371824,c1cb1475-a6e8-45ae-a963-e0f3932a43cc
click,2021-08-21,India,Kozhikode,Tundra Beats,Beautiful Day,Beautiful Day,QZHN92194591,e849515b-929d-44c8-a505-e7622f1827e9
click,2021-08-20,United States,Saraland,PinkPantheress,Break It Off,Break It Off,QZES52183092,4f3fd357-b2b0-4ddb-b047-8cef495611d6
click,2021-08-20,United States,Stamford,KenTheMan,I'm Perfect,I'm Perfect,US39N2102090,190c7170-4044-4c97-9709-926917155b02
click,2021-08-20,United States,Stow,"Summer Walker, Drake",Last Day Of Summer,Girls Need Love (with Drake) - Remix,USUM71903117,580817fb-96bd-4418-9d61-6adcbf483186
click,2021-08-20,United States,Philadelphia,PinkPantheress,Break It Off,Break It Off,QZES52183092,4f3fd357-b2b0-4ddb-b047-8cef495611d6
click,2021-08-20,Ghana,Accra,Capella Grey,GYALIS,GYALIS,QZFYW2156440,62d8b57e-0d63-48a0-b856-546e50130534
click,2021-08-21,Venezuela,Lecherias,"Justin Quiles, Chimbala, Zion & Lennox",Loco,Loco,USWL12100223,6ec91846-dae0-448e-8afe-a775547c0fad
click,2021-08-21,Saudi Arabia,Jeddah,"Soulja Boy Tell 'Em, Rich The Kid",Rick N Morty,Rick N Morty,QZK6N2198767,5ffec53c-25da-436e-a84e-5695deee5e0e
click,2021-08-21,Brazil,Cachoeirinha,"DMNDS, Strange Fruits Music, Fallen Roses, Lujavo, Nito-Onna",Calabria (feat. Lujavo & Nito-Onna),Calabria (feat. Lujavo & Nito-Onna),GBSMU9833211,681d888a-59ce-4acb-b7c5-95dab0c063d9
click,2021-08-21,Morocco,Agadir,"The Martinez Brothers, Fuego",PAP (Pendiente Al Paso),PAP (Pendiente Al Paso),USUYG1379533,0f737ba8-48f0-4eb1-b29c-01b082e75872
click,2021-08-23,Qatar,Doha,"Shawn Mendes, Tainy",Summer Of Love,Summer of Love (Shawn Mendes & Tainy),USUM72114707,d5317591-872a-487d-87cb-10a516643d5f
click,2021-08-23,India,Guwahati,"Surf Mesa, Emilee",ily (i love you baby) (feat. Emilee),ily (i love you baby) (feat. Emilee),QZJRC1945204,c2c876ab-b093-4750-9449-6b4913da6af3
click,2021-08-23,Pakistan,Tando Muhammad Khan,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
click,2021-08-23,United Arab Emirates,Dubai,potsu,[oops],[oops],QM42K1738773,5014b22d-223f-409d-b442-02366786548c
click,2021-08-23,United Kingdom,London,"Trippie Redd, Sada Baby, Icewear Vezzo, Babyface Ray",Trip At Knight,"Captain Crunch (feat. Babyface Ray, Sada Baby, & Icewear Vezzo)",QZJ842001155,902ebdda-078a-4f87-8547-af3942cb6855
click,2021-08-23,Pakistan,Attock,Joji,In Tongues,worldstar money (interlude),USUYG1161726,e1e0b741-3076-405f-a3e9-c613a946c969
click,2021-08-23,Portugal,Vila Nova de Famalicao,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
click,2021-08-23,Nicaragua,Managua,Catie Turner,Heartbroken and Milking It,Love on the Moon,USAT22102774,d601f481-873f-49d5-a313-3d4aed53da78
click,2021-08-23,Germany,Ludwigsburg,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
click,2021-08-20,Brazil,Manaus,KALEO,AB,Way down We Go,USAT21502122,aa0ae23e-7136-43a9-903b-b55166bbe1e7
click,2021-08-20,Turkey,Ankara,Megan Thee Stallion,Thot Shit,Thot Shit,QMCE32100340,f6d1717b-7707-4747-a048-37a36bf4048c
click,2021-08-20,France,Montbrehain,"Surf Mesa, Emilee",ily (i love you baby) (feat. Emilee),ily (i love you baby) (feat. Emilee),QZJRC1945204,c2c876ab-b093-4750-9449-6b4913da6af3
click,2021-08-20,United States,Davenport,Mitski,Be the Cowboy,Nobody,USJ5G1815009,3c9aec9d-ad76-419b-9b1e-6ac68bd1dc00
click,2021-08-20,Argentina,Quilmes,Loren Gray,Piece of Work,Piece of Work,QM24S2103535,c89d0bb7-fdd0-4bda-a770-3abd16b45f2e
click,2021-08-20,United States,Laurel,"Trippie Redd, Lil Uzi Vert",Holy Smokes (feat. Lil Uzi Vert),Holy Smokes,QZJ842001118,4a44b83e-9563-4891-af3f-36fa37421db6
click,2021-08-25,India,Dindigul,"Maroon 5, Megan Thee Stallion",JORDI (Deluxe),Beautiful Mistakes (feat. Megan Thee Stallion),USUM72103449,7aaf5a76-d98d-4319-a14e-bbc618248b6c
click,2021-08-25,United Arab Emirates,Abu Dhabi,Anne-Marie,Beautiful,Beautiful,GBAHS2100225,6b792e40-ad88-40d6-9d42-244ea4730bc9
click,2021-08-25,Somalia,Garoowe,"Pop Smoke, 21 Savage, 42 Dugg",Faith,Bout A Million (feat. 42 Dugg & 21 Savage),USUM72112386,9ca8ca2d-3507-4287-8f66-a80314dc7169
click,2021-08-25,India,Kolkata,"DMNDS, Strange Fruits Music, Fallen Roses, Lujavo, Nito-Onna",Calabria (feat. Lujavo & Nito-Onna),Calabria (feat. Lujavo & Nito-Onna),GBSMU9833211,681d888a-59ce-4acb-b7c5-95dab0c063d9
click,2021-08-25,France,Lille,"Shouse, David Guetta",Love Tonight (David Guetta Remix),Love Tonight - David Guetta Remix,USA2P2120717,53da9d1d-7fa4-489e-a94a-e370beebdd7f
click,2021-08-21,India,Pune,Lil Durk,Signed to the Streets 25,India,USUYG1164683,af483035-a62c-485c-8e98-257f35e23b4d
click,2021-08-21,Iraq,Unknown,"J Balvin, Maria Becerra",Qué Más Pues?,Qué Más Pues?,QZM5U2100064,5dfdea08-eecf-4591-b066-b4f3b7f269d7
click,2021-08-24,Austria,Klagenfurt,"Jack Harlow, Pooh Shiesty",SUVs (Black on Black),SUVs (Black on Black),USAT22102616,30ee2950-0e66-47da-87cc-056ab2de284d
click,2021-08-24,France,Unknown,"SHRK, Shiloh Dynasty",Sad Hours,Sad Life,QZ22B1934144,ce48666e-1652-4541-82c4-8d4115c39325
click,2021-08-24,United States,Norcross,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
click,2021-08-24,United States,Clermont,"ScHoolboy Q, Kendrick Lamar",Oxymoron (Deluxe),Collard Greens,USUM71307354,59515f81-b5f4-40a8-8af9-f871002cd759
click,2021-08-24,Pakistan,Dunga Bunga,Ariana Grande,"thank u, next",7 rings,USUM71900110,184041ab-9c90-4c29-8b6b-6ac2261be2d3
click,2021-08-24,United States,Myrtle Beach,Jasmine Thompson,You Are My Sunshine,You Are My Sunshine,USAT21603480,c18ad316-0819-49e2-a63f-639de9a4c408
click,2021-08-24,France,Rodez,"Soulja Boy Tell 'Em, Rich The Kid",Rick N Morty,Rick N Morty,QZK6N2198767,5ffec53c-25da-436e-a84e-5695deee5e0e
click,2021-08-19,France,Albi,Kstylis,Shake That A$$,Shake That A$$,USUYG1371824,c1cb1475-a6e8-45ae-a963-e0f3932a43cc
click,2021-08-19,France,Palavas-les-Flots,Beth,Love Songs,I Need Your Love,TCACO1633038,d50fe37d-b227-456f-a234-eb94414f6982
click,2021-08-19,Germany,Dortmund,"J Balvin, Skrillex",In Da Getto,In Da Getto,QZM5U2100095,6aebc33e-3788-42c1-be7b-c7a610ebccf5
click,2021-08-19,Canada,London,Yellowcard,Rewind 2000's,Ocean Avenue,Unknown,ba7d6bc0-9375-5092-b8cb-74d7c98e8de6
click,2021-08-19,United States,Freeland,Ro Ryon,Ring Ring Tune - Single,Iphone Ringtune,Unknown,1a27b2d3-ca3d-54c7-a543-c873b91bf54c
click,2021-08-23,New Zealand,Wellington,Xilo,Aesthetic,Aesthetic,QZFZ22071847,37797237-a393-45b3-ac83-49c863cb78d8
click,2021-08-23,Germany,Ochsenhausen,Dr. Dog,"Shame, Shame (Deluxe Edition)",Where'd All the Time Go?,USEP40937005,0abe764a-da5a-4dcf-a7a1-05ce0df42b16
click,2021-08-23,France,Marseille,Anne-Marie,Beautiful,Beautiful,GBAHS2100225,522da5cc-8177-4140-97a7-a84fdb4caf1c
click,2021-08-23,Saudi Arabia,Al Qatif,Alessia Cara,Sweet Dream (Lullaby Version),Sweet Dream Lullaby - Lullaby Version,USUM72111143,adb13afc-bb17-4ebd-9687-36778fb485c0
click,2021-08-19,Saudi Arabia,Jeddah,DJ BOU TOUREQ,روان حسين كان ياما كان,روان حسين كان ياما كان,Unknown,96531e91-5762-543e-a046-dcd5ce0ed988
click,2021-08-19,India,Mumbai,"Bazzi, Camila Cabello",Beautiful feat Camila Cabello,Beautiful feat Camila Cabello,USAT21810504,76fbce3f-4465-4b01-a49d-7a963b43ca5a
click,2021-08-19,Saudi Arabia,Dhahran,"Surf Mesa, Emilee",ily (i love you baby) (feat. Emilee),ily (i love you baby) (feat. Emilee),QZJRC1945204,c2c876ab-b093-4750-9449-6b4913da6af3
click,2021-08-19,France,Unknown,deadman 死人,Omae Wa Mou,Omae Wa Mou,GBSMU6641474,d185cb88-07ed-45fd-b606-490d538fbb62
click,2021-08-19,Iraq,Zakho,"DMNDS, Strange Fruits Music, Fallen Roses, Lujavo, Nito-Onna",Calabria (feat. Lujavo & Nito-Onna),Calabria (feat. Lujavo & Nito-Onna),GBSMU9833211,681d888a-59ce-4acb-b7c5-95dab0c063d9
click,2021-08-19,India,Ludhiana,ArrDee,Oliver Twist,Oliver Twist,GBUM72102854,cc1775fc-579d-4393-a850-d2cffbc42cfd
click,2021-08-22,Switzerland,Grabs,Bella Poarch,Build a Bitch,Build a Bitch,USWB12101016,a107c329-5d35-4c7d-8050-50bc69ce7dbc
click,2021-08-22,Uzbekistan,Tashkent,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
click,2021-08-22,India,Chennai,Super Simple Songs,Baby Shark & More Kids Songs,Baby Shark,TCADE1784654,a21eb9bb-4ee3-4cb4-8ba0-500c117cec55
click,2021-08-22,India,Valsad,carwash,"boyfriend, girlfriend","boyfriend, girlfriend",GBRKQ2115827,19c9ea97-9206-466b-864b-2c27e718ddb5
click,2021-08-22,United States,New Haven,"A Boogie Wit da Hoodie, Lil Durk",24 Hours (feat. Lil Durk),24 Hours (feat. Lil Durk),USAT22102270,f4da6960-c98b-4626-b7b2-6a48f846b940
click,2021-08-22,India,Kolkata,"blackbear, Tate McRae",u love u (with Tate McRae),u love u (with Tate McRae),USUG12102378,e89c328a-f804-46bf-8b19-637e82b64618
click,2021-08-19,United States,Memphis,Rich Homie Quan,Rich As In Spirit,Understood,Unknown,a1a29e59-6e98-5911-a5c3-30aaa4ffbebc
click,2021-08-19,United Kingdom,Croydon,"jetsonmade, Jack Harlow",Sweet Action,I WANNA SEE SOME ASS (feat. jetsonmade),USAT22001019,ceb384f8-e4b2-4034-8521-01635e02f030
click,2021-08-19,Moldova,Chisinau,"Billie Eilish, Khalid",lovely (with Khalid),lovely (with Khalid),USUM71804190,0ecfeb63-4c7a-4999-8da3-ad7dff007bac
click,2021-08-25,India,Jodhpur,Tundra Beats,Beautiful Day,Beautiful Day,QZHN92194591,e849515b-929d-44c8-a505-e7622f1827e9
click,2021-08-25,Canada,Thunder Bay,"50 Cent, Olivia",The Massacre,Candy Shop,USIR10500072,97105aff-3e40-4c2e-bfeb-563b55e8f5dd
click,2021-08-25,France,Bormes-les-Mimosas,"Justin Quiles, Maluma",La Última Promesa,La Botella,USWL12100356,5d1efb00-a2af-45ce-89ab-fdbaf932c71a
click,2021-08-25,France,Le Havre,Kreepa,Cold As Ice,Oh No,USUYG1287925,1a8a4c5a-1b4d-4ea4-b6e3-46fdd049c885
click,2021-08-25,India,Pathankot,Anne-Marie,Beautiful,Beautiful,GBAHS2100225,522da5cc-8177-4140-97a7-a84fdb4caf1c
click,2021-08-24,United States,Fairfield,Sueco,Paralyzed,Paralyzed,USAT22104499,52762e40-cb7a-4a8a-beb7-03fbd6cca9f8
click,2021-08-24,India,Chandigarh,Kreepa,Oh No (Instrumental),Oh No (Instrumental),USUYG1343455,44fba5ca-b565-4baa-bba0-c136c5042823
click,2021-08-24,India,Karur,"Soulja Boy Tell 'Em, Rich The Kid",Rick N Morty,Rick N Morty,QZK6N2198767,5ffec53c-25da-436e-a84e-5695deee5e0e
click,2021-08-24,United States,Ormond Beach,"Soulja Boy Tell 'Em, Rich The Kid",Rick N Morty,Rick N Morty,QZK6N2198767,5ffec53c-25da-436e-a84e-5695deee5e0e
click,2021-08-24,United States,Chicago,"WILLOW, Travis Barker",t r a n s p a r e n t s o u l feat. Travis Barker,t r a n s p a r e n t s o u l feat. Travis Barker,QMJMT2103571,5821fd15-f95f-43f6-b43b-2fb13c3caacf
click,2021-08-24,United States,Houston,Meluchis,Deseo,Deseo,CA5KR2155909,ffd8d5a7-91bc-48e1-a692-c26fca8a8ead
click,2021-08-24,India,Ahmedabad,Lorde,Mood Ring,Mood Ring,NZUM72100187,29fb3f38-6d5c-4a9c-8e56-cbdf802df6b1
click,2021-08-22,Netherlands,Zierikzee,Hoàng Read,The Magic Bomb,The Magic Bomb - Extended Mix,FR59R2143389,8f990f44-6a5d-4294-ab0b-f74e0a8f3b25
click,2021-08-22,Nigeria,Lagos,"WILLOW, Travis Barker",t r a n s p a r e n t s o u l feat. Travis Barker,t r a n s p a r e n t s o u l feat. Travis Barker,QMJMT2103571,5821fd15-f95f-43f6-b43b-2fb13c3caacf
click,2021-08-22,Jamaica,Unknown,Billie Eilish,Lost Cause,Lost Cause,USUM72105929,33fbbe3c-c497-446e-a849-f9fc29b60701
click,2021-08-22,France,Marck,"Kayla Nicole, Taylor Girlz, Flo Milli","Bundles 2 (feat. Flo Milli, Taylor Girlz)","Bundles 2 (feat. Flo Milli, Taylor Girlz)",QMCE32100359,fbf4b935-f961-4b13-b1d8-45ad47093559
click,2021-08-19,France,Garges-lès-Gonesse,NLE Choppa,Mmm Hmm,Mmm Hmm,USWB12102564,ebea52fd-8764-489d-a9e8-691125b4f341
click,2021-08-19,United Kingdom,Peterborough,Cassie,Cassie (U.S. Version),Me & U,USBB40610361,ca74d4ae-51ce-451d-8bd7-809443d1798a
click,2021-08-19,Australia,Perth,LLusion,Day in Paris,Day in Paris,QZFZ61937893,0634f1b7-c477-4372-9031-8e892451da1b
click,2021-08-19,United Kingdom,London,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
click,2021-08-25,United States,Los Angeles,"50 Cent, Olivia",The Massacre,Candy Shop,USIR10500072,97105aff-3e40-4c2e-bfeb-563b55e8f5dd
click,2021-08-25,United States,Detroit,Remble,Touchable,Touchable,USWB12101349,561bff5d-03fd-45c2-87e0-0d9593182b57
click,2021-08-25,Pakistan,Lahore,Duncan Laurence,Small Town Boy,Arcade (feat. FLETCHER),NL1TK2000069,cce607e4-1ecb-4ac7-9f83-eb0ce1e1e6d9
click,2021-08-25,United States,Auburn,Capella Grey,GYALIS,GYALIS,QZFYW2156440,62d8b57e-0d63-48a0-b856-546e50130534
click,2021-08-25,United States,Kaukauna,NLE Choppa,Mmm Hmm,Mmm Hmm,USWB12102564,ebea52fd-8764-489d-a9e8-691125b4f341
click,2021-08-19,United States,Charlotte,Liv Harland,Dancing in the Sky,Dancing in the Sky,Unknown,1e2233ea-e652-55f3-9e6f-f7c5bce6fc76
click,2021-08-19,France,Lyon,Tundra Beats,Beautiful Day,Beautiful Day,QZHN92194591,e849515b-929d-44c8-a505-e7622f1827e9
click,2021-08-19,United States,Pittsburgh,Moneybagg Yo,A Gangsta’s Pain,Love It Here,Unknown,ec4fbb41-9b91-5a05-850b-d6cf16a45b75
click,2021-08-19,United States,Stone Mountain,Haval Ibrahim,Xozî,Kurdistan,Unknown,23b33b53-e4f7-556f-86e0-2560f54880cd
click,2021-08-19,United States,Baytown,Eslabon Armado,Corta Venas,Jugaste y Sufrí,Unknown,339a61ec-9379-5805-aa3b-baa2f13acb43
click,2021-08-19,United States,Everett,Saib,Elevation - Single,Elevation,USAT22007782,55b65f67-3b60-4f8f-b14b-65a4ffaa729e
click,2021-08-25,Morocco,Marrakesh,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
click,2021-08-25,France,Pantin,"Lunay, Anitta",El Niño,TODO O NADA,USA2P2117978,33335d11-744e-481b-9ba7-30086ca46edd
click,2021-08-25,Kuwait,Kuwait City,"WILLOW, Travis Barker",t r a n s p a r e n t s o u l feat. Travis Barker,t r a n s p a r e n t s o u l feat. Travis Barker,QMJMT2103571,5821fd15-f95f-43f6-b43b-2fb13c3caacf
click,2021-08-25,United Kingdom,Glasgow,PinkPantheress,Just for me,Just for me,GBAYE2101058,e2e39afa-648b-4163-97b0-ce742ea67550
click,2021-08-25,France,Paris,DMX,The Definition of X: Pick Of The Litter,X Gon' Give It To Ya,USDJ20201374,bbab0036-2343-4717-8ae7-595bcb79c0e7
click,2021-08-21,United States,Norfolk,Olivia Rodrigo,SOUR,happier,USUG12101247,69d6a051-90e8-489b-9f9e-14a94b172d84
click,2021-08-21,India,Mysore,Olivia Rodrigo,SOUR,traitor,USUG12101243,23e5ca95-a514-4fad-91fa-faacc4f41142
click,2021-08-21,United States,Omaha,"Trippie Redd, Lil Uzi Vert",Holy Smokes (feat. Lil Uzi Vert),Holy Smokes,QZJ842001118,4a44b83e-9563-4891-af3f-36fa37421db6
click,2021-08-21,France,Morlaix,Olivia Rodrigo,SOUR,drivers license,USUG12004749,a6f76bd9-6065-4d02-88f4-158d783e05b0
click,2021-08-21,Germany,Mainz,Tesher,Jalebi Baby,Jalebi Baby,QZNWQ2070741,2d896d31-97b6-4869-967b-1c5fb9cd4bb8
click,2021-08-21,France,Saint Egreve,Bazzi,COSMIC,Mine,USAT21704227,58802900-e783-45d7-be07-271d83efd3f8
click,2021-08-21,Latvia,Rūjiena,"ScHoolboy Q, Kendrick Lamar",Oxymoron (Deluxe),Collard Greens,USUM71307354,59515f81-b5f4-40a8-8af9-f871002cd759
click,2021-08-25,United States,Pittsburgh,Saucy Santana,Here We Go,Here We Go,QZ5FA2150131,f9829d35-cc38-420e-b206-0d53d84d117a
click,2021-08-25,United Arab Emirates,Al Fujairah City,Stephanie Poetri,I Love You 3000,I Love You 3000,TCAEG1949593,71339343-0574-49a6-bc1b-22f173665edb
click,2021-08-25,United Kingdom,Chatham,"Dave, Stormzy",Clash (feat. Stormzy),Clash (feat. Stormzy),GBUM72103840,5d501227-1a9e-4830-ad81-e115d3879548
click,2021-08-25,Brazil,Curitiba,Bella Poarch,Build a Bitch,Build a Bitch,USWB12101016,a107c329-5d35-4c7d-8050-50bc69ce7dbc
click,2021-08-21,Canada,La Baie,Bella Poarch,Build a Bitch,Build a Bitch,USWB12101016,a107c329-5d35-4c7d-8050-50bc69ce7dbc
click,2021-08-21,United States,Charleston,"Sub Urban, Bella Poarch",INFERNO,INFERNO,USWB12101521,92eb2fcc-1d3a-49fe-a000-916f92f8dcf9
click,2021-08-21,France,Montpellier,"DMNDS, Strange Fruits Music, Fallen Roses, Lujavo, Nito-Onna",Calabria (feat. Lujavo & Nito-Onna),Calabria (feat. Lujavo & Nito-Onna),GBSMU9833211,681d888a-59ce-4acb-b7c5-95dab0c063d9
click,2021-08-21,Netherlands,Middelburg,Duncan Laurence,Small Town Boy,Arcade (feat. FLETCHER),NL1TK2000069,cce607e4-1ecb-4ac7-9f83-eb0ce1e1e6d9
click,2021-08-21,United States,Sandy,"Kayla Nicole, Taylor Girlz, Flo Milli","Bundles 2 (feat. Flo Milli, Taylor Girlz)","Bundles 2 (feat. Flo Milli, Taylor Girlz)",QMCE32100359,fbf4b935-f961-4b13-b1d8-45ad47093559
click,2021-08-21,Benin,Unknown,Roddy Ricch,Late At Night,Late At Night,USAT22102236,a82e72d8-523f-43ab-9fd0-992605d54b4e
click,2021-08-21,United States,Mansfield,fantompower,Bootsie's View - Single,Bootsie's View,USAT22104033,75e1ede1-f70b-4c6c-8198-23c22092f3af
click,2021-08-25,India,Rohtak,"50 Cent, Olivia",The Massacre,Candy Shop,USIR10500072,97105aff-3e40-4c2e-bfeb-563b55e8f5dd
click,2021-08-25,United States,Horseheads,"Kayla Nicole, Taylor Girlz, Flo Milli","Bundles 2 (feat. Flo Milli, Taylor Girlz)","Bundles 2 (feat. Flo Milli, Taylor Girlz)",QMCE32100359,fbf4b935-f961-4b13-b1d8-45ad47093559
click,2021-08-25,Poland,Warsaw,"Surf Mesa, Emilee",ily (i love you baby) (feat. Emilee),ily (i love you baby) (feat. Emilee),QZJRC1945204,c2c876ab-b093-4750-9449-6b4913da6af3
